filename,labels_gt,labels,pass,score
004534,bicycle|person,bicycle|person,1,1.0
008134,bottle,bottle,1,1.0
009103,dog,dog,1,1.0
005386,person,person,1,1.0
000693,car|person,car|person,1,1.0
003347,aeroplane,aeroplane,1,1.0
007965,person,chair|person,0,0.9
000927,person,person,1,1.0
008153,dining table,chair|dining table,0,0.9
005493,car,car,1,1.0
001243,person,person,1,1.0
003241,sheep,sheep,1,1.0
001217,dog,dog|sofa,0,0.9
008379,bottle,bottle,1,1.0
007001,car,car,1,1.0
008507,bicycle,bicycle,1,1.0
002588,person,person,1,1.0
007737,train,train,1,1.0
005924,car,car|person,0,0.9
003097,train,train,1,1.0
003742,person,dining table|person,0,0.9
007860,bicycle|person,bicycle|person,1,1.0
003467,bird,bird,1,1.0
003084,horse|person,horse|person,1,1.0
004460,bird,bird,1,1.0
006879,person,person,1,1.0
000365,cat,cat,1,1.0
003246,dog,dog,1,1.0
002639,person,person,1,1.0
006545,cat,cat|sofa,0,0.9
007181,dog|person,dog|person,1,1.0
004824,aeroplane,aeroplane,1,1.0
002955,bus,bus|car,0,0.9
009275,sofa,sofa,1,1.0
007929,person,person|sofa,0,0.9
000068,bird,bird,1,1.0
002576,cow,cow,1,1.0
004921,train,train,1,1.0
007455,boat,boat,1,1.0
007304,car,car,1,1.0
008136,car,car,1,1.0
007609,horse|person,horse|person,1,1.0
001589,cow,cow,1,1.0
002262,person,person,1,1.0
008193,bird,bird,1,1.0
005025,person|sofa,chair|person|sofa,0,0.9
004763,bicycle|car,bicycle|car,1,1.0
004771,person,person,1,1.0
009054,bird,bird,1,1.0
008954,chair|tv,chair|tv,1,1.0
008501,person,cow|person,0,0.9
004522,horse,horse,1,1.0
001308,car,car|person,0,0.9
006394,cat,cat,1,1.0
004756,horse|person,horse|person,1,1.0
007792,motorbike,motorbike|person,0,0.9
005034,aeroplane,aeroplane,1,1.0
007196,tv,tv,1,1.0
008331,train,train,1,1.0
002028,bird,bird,1,1.0
006502,car,car,1,1.0
006479,dog,dog,1,1.0
009777,car,car,1,1.0
008539,cat,cat,1,1.0
000932,car,car|person,0,0.9
000314,chair|dining table|sofa,chair|dining table|sofa,1,1.0
004749,horse|person,horse|person,1,1.0
003357,car,car,1,1.0
009067,horse|person,horse|person,1,1.0
006280,cat,cat,1,1.0
006384,person|tv,person|tv,1,1.0
006649,horse,cow|horse,0,0.9
006044,dog,dog,1,1.0
009310,cat|chair|tv,cat|sofa|tv,0,0.8052631578947368
004211,potted plant,person|potted plant,0,0.9
002422,potted plant,potted plant,1,1.0
004101,person|sofa,bicycle|person|sofa,0,0.9
007312,dog,dog,1,1.0
000216,aeroplane,aeroplane,1,1.0
005287,car|person,car|person,1,1.0
004908,person,person|sofa,0,0.9
008314,horse|person,horse|person,1,1.0
009677,bicycle|chair,bicycle,0,0.9
001646,boat,boat,1,1.0
007282,car,car,1,1.0
000274,bird,bird,1,1.0
000646,car,car,1,1.0
006013,bus|train,bus,0,0.9
005277,dog,dog,1,1.0
006744,person,person,1,1.0
004125,person,person,1,1.0
006036,person,person,1,1.0
005335,cow,cow,1,1.0
000188,bus|car|person,bus|car|person,1,1.0
007686,train,train,1,1.0
001702,cat,cat,1,1.0
005529,horse,cow,0,0.8052631578947368
000640,bicycle,bicycle,1,1.0
007783,bottle|motorbike|person,motorbike|person,0,0.9
005958,person,person,1,1.0
005053,horse,horse,1,1.0
003572,potted plant,potted plant,1,1.0
004065,bus|person,bus|person,1,1.0
009399,train,train,1,1.0
003920,dog,dog,1,1.0
001328,dog,car|dog,0,0.9
005323,chair|person,person,0,0.9
008228,horse,horse,1,1.0
004617,sheep,sheep,1,1.0
008027,horse|person,horse|person,1,1.0
009222,chair|sofa,sofa,0,0.9
002363,person,person,1,1.0
007218,sofa,sofa,1,1.0
001412,horse|person,horse|person,1,1.0
005709,bicycle|person,bicycle|person,1,1.0
006600,train,train,1,1.0
006288,person,person|sofa,0,0.9
000085,person,chair|person,0,0.9
007788,boat,boat,1,1.0
005074,bird|boat|car,boat|car,0,0.9
004342,person|tv,person|tv,1,1.0
002118,car,car,1,1.0
002066,train,bicycle|person|train,0,0.8052631578947368
001547,aeroplane,aeroplane,1,1.0
007203,person|tv,chair|person|tv,0,0.9
002495,motorbike,motorbike,1,1.0
004210,person,person,1,1.0
004821,car,car,1,1.0
005377,dining table|person,chair|dining table|person|sofa,0,0.8052631578947368
005871,dining table,bottle|chair|dining table,0,0.8052631578947368
004202,dog,dog,1,1.0
007037,train,train,1,1.0
002185,car|motorbike|person,car|motorbike|person,1,1.0
002162,cat,cat,1,1.0
007620,horse|person,horse|person,1,1.0
002604,chair|person|potted plant,chair|person|potted plant,1,1.0
001440,bird,bird,1,1.0
001429,bottle|person,bottle|person,1,1.0
002950,bottle|person,bottle|person,1,1.0
006993,bicycle,bicycle,1,1.0
008795,sheep,person|sheep,0,0.9
005994,person,chair|dining table|person,0,0.8052631578947368
007552,person,dog|person,0,0.9
007564,chair|tv,chair|tv,1,1.0
004891,car,car,1,1.0
008396,person,person|sofa,0,0.9
005734,chair,chair,1,1.0
003288,cow,cow,1,1.0
008348,bird,bird,1,1.0
008343,sheep,sheep,1,1.0
008172,dog|person,dog|person,1,1.0
002081,chair|tv,tv,0,0.9
005182,horse|person,horse|person,1,1.0
002065,person,person,1,1.0
006008,motorbike,motorbike,1,1.0
001476,car|motorbike|person,car|motorbike|person,1,1.0
002510,chair|dining table|potted plant|sofa,chair|dining table|potted plant|sofa,1,1.0
005684,dog,,0,0.9
007539,bird,bird,1,1.0
007641,bird,bird,1,1.0
006422,chair,chair,1,1.0
002013,sofa,car|sofa,0,0.9
001831,person|sofa,person|sofa,1,1.0
005286,chair|person,person,0,0.9
005957,cat,cat,1,1.0
005548,person,person,1,1.0
008986,aeroplane,aeroplane,1,1.0
001303,person,person,1,1.0
007441,cat,cat,1,1.0
007726,person|train,person|train,1,1.0
003916,car,car,1,1.0
007719,person,person,1,1.0
002100,chair,chair,1,1.0
000629,person|train,train,0,0.9
005012,cat|dog|person,dog|person,0,0.9
007520,person|train,train,0,0.9
007717,bottle,bottle,1,1.0
004504,cat,cat,1,1.0
002487,train,train,1,1.0
005237,person|sofa,bottle|person|sofa,0,0.9
005119,bicycle|person,bicycle|person,1,1.0
008779,chair,chair,1,1.0
009607,bird,bird,1,1.0
009924,motorbike,motorbike,1,1.0
001037,dog|person,dog|person,1,1.0
004467,cat,cat,1,1.0
006741,car,car,1,1.0
008156,chair|potted plant,potted plant,0,0.9
005883,bird,bird,1,1.0
007051,person,bird|chair|person,0,0.8052631578947368
001709,motorbike|person,motorbike|person,1,1.0
008179,tv,tv,1,1.0
007948,car,car,1,1.0
001382,car|person,car|person,1,1.0
002521,train,train,1,1.0
003804,cat,cat,1,1.0
006360,bottle|person,bottle|dining table|person|potted plant,0,0.8052631578947368
008404,tv,tv,1,1.0
005607,cat,cat,1,1.0
006213,car|person,car|person,1,1.0
002052,aeroplane,aeroplane,1,1.0
006118,bicycle|person,bicycle|person,1,1.0
006691,potted plant,potted plant,1,1.0
005211,bicycle,bicycle,1,1.0
006820,cat,cat,1,1.0
007567,chair|person|sofa,chair|person|sofa,1,1.0
009740,car,car,1,1.0
003115,chair|person|sofa,chair|person|sofa,1,1.0
003368,person,person,1,1.0
003562,horse|person,cow|person,0,0.8052631578947368
008829,car|person,car|person,1,1.0
007364,chair|sofa,chair|potted plant|sofa|tv,0,0.8052631578947368
001040,person,person,1,1.0
000423,person,chair|person,0,0.9
007081,dog|person,dog|person,1,1.0
004336,person,person,1,1.0
006831,bicycle,bicycle,1,1.0
008113,chair|dining table,chair|dining table,1,1.0
008259,car|dog|horse|person,car|horse|person,0,0.9
005422,train,train,1,1.0
009204,dog,dog,1,1.0
007972,horse|person,horse|person,1,1.0
008881,aeroplane,aeroplane,1,1.0
009033,car,car,1,1.0
003545,car,car,1,1.0
007514,person,person,1,1.0
008412,train,train,1,1.0
003364,car,car,1,1.0
000116,chair|potted plant,chair|potted plant,1,1.0
005109,cat,cat,1,1.0
007206,person|train,person|train,1,1.0
004709,person,person,1,1.0
005596,chair|person,chair|person,1,1.0
000281,train,train,1,1.0
001428,car|cat,car|cat,1,1.0
003505,motorbike|person,motorbike|person,1,1.0
003431,bottle|person,bottle|person,1,1.0
009297,bottle|dining table|person,bottle|dining table|person,1,1.0
008078,cow,cow,1,1.0
005834,tv,tv,1,1.0
006754,car,car,1,1.0
003569,sofa,car,0,0.8052631578947368
000674,train,train,1,1.0
007225,bottle,bottle,1,1.0
000990,person,person,1,1.0
009081,car,car,1,1.0
008808,person,person,1,1.0
000392,horse|person,horse|person,1,1.0
000398,train,train,1,1.0
006742,person|tv,person|tv,1,1.0
000556,train,train,1,1.0
007173,boat|person,boat|person,1,1.0
009782,bottle|dining table|person,bottle|chair|dining table|person|potted plant,0,0.8052631578947368
003326,dog,dog|person,0,0.9
006871,cat,cat,1,1.0
000873,motorbike,motorbike,1,1.0
003775,chair,chair|sofa,0,0.9
003029,person|potted plant|sofa,person|potted plant|sofa,1,1.0
008915,bus|car|person,bus|car|person,1,1.0
006328,dog,dog,1,1.0
002073,tv,tv,1,1.0
004941,person|potted plant,person,0,0.9
001866,dog|person,dog|person,1,1.0
001668,person,person,1,1.0
009522,cat,cat,1,1.0
007176,car|person,car|person,1,1.0
000080,boat,boat,1,1.0
004635,bird|cow,bird|cow,1,1.0
005463,train,train,1,1.0
002865,bus,bus,1,1.0
009243,car,car,1,1.0
001574,horse,horse,1,1.0
001202,dog,dog,1,1.0
005099,car,car,1,1.0
003245,chair|person,chair|person,1,1.0
009135,bicycle,bicycle,1,1.0
001697,cow,cow,1,1.0
007262,aeroplane,aeroplane,1,1.0
007063,cat,cat,1,1.0
000487,chair,chair|sofa,0,0.9
007158,cow,cow,1,1.0
009203,train,train,1,1.0
006416,person,person,1,1.0
003329,person,person,1,1.0
006313,person|tv,bottle|person|sofa|tv,0,0.8052631578947368
009783,person,motorbike|person,0,0.9
008114,car|sofa,car|sofa,1,1.0
001994,aeroplane,aeroplane,1,1.0
003434,car|person,car|person,1,1.0
006113,bicycle|bus|car|person,bicycle|bus|car|person,1,1.0
007759,person,person,1,1.0
003109,car,car,1,1.0
003328,car|person,car|person,1,1.0
002080,train,train,1,1.0
001812,person|potted plant,person|potted plant,1,1.0
002797,motorbike|person,motorbike|person,1,1.0
007495,bus,bus,1,1.0
006642,bird,bird,1,1.0
000721,car,car,1,1.0
006242,car,car,1,1.0
003682,bird,bird,1,1.0
000838,bird,bird,1,1.0
009436,person|train,person|train,1,1.0
002685,bird,bird,1,1.0
000191,person,person,1,1.0
002531,car|person,car|person,1,1.0
008516,bottle|cat,cat,0,0.9
001195,dog,dog,1,1.0
002269,horse|person,person,0,0.9
008367,bicycle|chair|person,bicycle|person,0,0.9
004070,motorbike,motorbike,1,1.0
006245,dog,dog,1,1.0
004893,person|potted plant,person|potted plant,1,1.0
001075,cat|dog,cat|dog,1,1.0
002326,cow|person,cow|person,1,1.0
006354,dog,dog|sofa,0,0.9
007556,car,car,1,1.0
002216,bus,bus,1,1.0
001715,potted plant,potted plant,1,1.0
001489,bottle|chair|dining table,bottle|chair|dining table,1,1.0
004407,horse,horse,1,1.0
002282,tv,tv,1,1.0
000697,bicycle|person,bicycle|person,1,1.0
000358,car|person,car|person,1,1.0
007937,bicycle,sofa,0,0.8052631578947368
007426,bird,bird,1,1.0
000206,person,person,1,1.0
000212,person,person,1,1.0
003615,cat,cat,1,1.0
005313,chair|tv,chair|tv,1,1.0
007822,person,person,1,1.0
002014,aeroplane,aeroplane,1,1.0
007892,person,person,1,1.0
004316,cat,cat,1,1.0
003764,horse|person,horse|person,1,1.0
009120,boat,boat|person,0,0.9
004276,person|potted plant|sofa,person|sofa,0,0.9
005137,sheep,sheep,1,1.0
001748,bicycle|person,bicycle|person,1,1.0
007541,bicycle,bicycle,1,1.0
009050,motorbike,motorbike|person,0,0.9
004521,car,car,1,1.0
000418,aeroplane,aeroplane,1,1.0
006336,cat,cat,1,1.0
008685,sheep,sheep,1,1.0
008233,person,chair|person|potted plant,0,0.8052631578947368
003358,bus,bus,1,1.0
001968,person,car|person,0,0.9
005118,cat|person,cat|person,1,1.0
000227,cat|tv,cat|tv,1,1.0
007835,chair|person|tv,chair|tv,0,0.9
004564,horse|person,horse|person,1,1.0
003534,bicycle|person,bicycle|person,1,1.0
008866,bus,bus,1,1.0
003018,person,person|sofa,0,0.9
007055,horse,horse,1,1.0
003402,bird,bird,1,1.0
004313,car,car,1,1.0
009266,bird,bird,1,1.0
004767,dog,dog,1,1.0
005932,car,car,1,1.0
008055,aeroplane,aeroplane,1,1.0
008613,dog,dog,1,1.0
005717,car|dining table|person,car|person,0,0.9
008511,bicycle,bicycle,1,1.0
008659,tv,tv,1,1.0
001542,cat,cat,1,1.0
008818,person,boat|person,0,0.9
008540,bicycle|person,bicycle|car|person,0,0.9
009875,cat,cat,1,1.0
003304,horse|person,horse|person,1,1.0
001625,person|sheep,person|sheep,1,1.0
004233,cow,cow,1,1.0
008673,bicycle|chair,bicycle|chair,1,1.0
009485,dog,dog|sofa,0,0.9
002093,tv,tv,1,1.0
000611,bottle|dog,bottle|dog,1,1.0
003475,bus|person,bus|person|train,0,0.9
000350,boat,boat,1,1.0
001814,chair,tv,0,0.8052631578947368
004332,cow,cow,1,1.0
006535,bird,bird,1,1.0
009890,motorbike|person,motorbike|person,1,1.0
005787,motorbike,motorbike,1,1.0
003612,person,person,1,1.0
000472,bird,bird,1,1.0
004353,cat,cat,1,1.0
006127,train,train,1,1.0
008566,bicycle|person,bicycle|person,1,1.0
000665,aeroplane,aeroplane,1,1.0
008896,car,car,1,1.0
005060,person,chair|person,0,0.9
004744,person,chair|dining table|person,0,0.8052631578947368
000759,dog,dog,1,1.0
007450,train,train,1,1.0
002921,horse|person,horse|person,1,1.0
005233,bottle|chair|dining table|person,bottle|chair|dining table|person,1,1.0
002264,chair,chair|sofa,0,0.9
003600,chair|person,chair|person,1,1.0
004159,potted plant,potted plant,1,1.0
006051,aeroplane,aeroplane,1,1.0
003471,sheep,sheep,1,1.0
004621,dog,dog,1,1.0
001674,dining table,chair|dining table|potted plant,0,0.8052631578947368
005512,dog,dog,1,1.0
005880,person,person,1,1.0
002650,chair|sofa,chair|sofa,1,1.0
002351,train,train,1,1.0
009915,person,person|sofa,0,0.9
006752,aeroplane,aeroplane,1,1.0
007119,person,person,1,1.0
005708,car|motorbike|person,car|motorbike|person,1,1.0
008239,person,dining table|person,0,0.9
005571,motorbike,motorbike,1,1.0
000436,bird,bird,1,1.0
009660,chair|dog|person,dog|person|sofa,0,0.8052631578947368
008309,person,person,1,1.0
000179,boat,boat,1,1.0
005247,bird,bird,1,1.0
001446,motorbike|person,motorbike|person,1,1.0
005321,dog|person,dog|person,1,1.0
008490,chair|dining table,chair|dining table,1,1.0
006960,cat,cat,1,1.0
008737,cat,cat,1,1.0
004081,cow|potted plant,cow,0,0.9
009610,person,person,1,1.0
004952,train,train,1,1.0
002127,sofa,sofa,1,1.0
000199,bird,bird,1,1.0
007797,car|person,car|person,1,1.0
002271,car,car,1,1.0
001049,boat,boat,1,1.0
008708,car|person,car|person,1,1.0
007281,car|person,car|person,1,1.0
009730,bicycle|person,bicycle|person,1,1.0
004374,boat,boat,1,1.0
009563,motorbike|person,motorbike|person,1,1.0
004072,bottle|person|sheep,bottle|person|sheep,1,1.0
001890,cat,cat,1,1.0
009553,aeroplane,aeroplane,1,1.0
005473,person|sofa,person,0,0.9
009167,aeroplane,aeroplane,1,1.0
001459,person,person|tv,0,0.9
005978,bus,bus,1,1.0
001953,bus|person,bus|person,1,1.0
001839,person,dog|person,0,0.9
003317,sofa,sofa,1,1.0
006154,train,train,1,1.0
008543,chair|sofa,chair|sofa,1,1.0
005165,dog,dog,1,1.0
006614,person,person,1,1.0
001193,bicycle,bicycle,1,1.0
006138,train,train,1,1.0
009231,horse|person,horse|person,1,1.0
007761,car|person,car|person,1,1.0
009595,chair,,0,0.9
003816,cat,cat,1,1.0
007320,bicycle|person,bicycle|person,1,1.0
001846,car,car,1,1.0
008897,chair|person|tv,chair|person|tv,1,1.0
002630,bird,bird,1,1.0
007829,cat,cat,1,1.0
007377,boat,boat,1,1.0
003257,car,car,1,1.0
009092,bus|car|person,bus|car|person,1,1.0
009396,car,car,1,1.0
008198,dining table,chair|dining table,0,0.9
000062,sheep,sheep,1,1.0
001321,car,car,1,1.0
001540,potted plant,sofa|tv,0,0.7157894736842105
003520,chair|person,chair|person,1,1.0
009716,bird,bird,1,1.0
001974,boat|cow|person,boat|person,0,0.9
008497,cat,cat,1,1.0
005011,train,person|train,0,0.9
005775,car|person,car|person,1,1.0
007229,horse,horse,1,1.0
002229,bus|person,bus|person,1,1.0
001656,dog|person,dog|person,1,1.0
007265,horse,horse,1,1.0
002434,person,person,1,1.0
005712,dog|person,dog|person,1,1.0
000877,cat,cat,1,1.0
004268,bottle|person,bottle,0,0.9
000295,boat,boat,1,1.0
000364,motorbike|person,motorbike|person,1,1.0
004040,chair|tv,,0,0.8052631578947368
000371,boat,boat,1,1.0
008276,car|person,car|person,1,1.0
000743,car|train,car|train,1,1.0
003538,motorbike|person,motorbike|person,1,1.0
005341,person,person,1,1.0
004068,bottle|chair|person,bottle|chair|person|sofa,0,0.9
009216,cat|tv,cat|tv,1,1.0
008123,bird,bird,1,1.0
006173,cow,cow,1,1.0
007508,person,chair|person,0,0.9
000979,motorbike|person,motorbike|person,1,1.0
000326,bird,bird,1,1.0
006410,train,person|train,0,0.9
005733,horse|person,horse|person,1,1.0
003504,cat,cat,1,1.0
009441,motorbike|person,motorbike|person,1,1.0
006010,chair,chair,1,1.0
004261,train,train,1,1.0
003716,tv,tv,1,1.0
004029,cat|dog|sofa,cat|sofa,0,0.9
001462,cat,cat,1,1.0
004608,cow,cow,1,1.0
009821,car,car,1,1.0
003411,cow,horse,0,0.8052631578947368
001359,train,train,1,1.0
001477,sheep,sheep,1,1.0
002210,car,car|person,0,0.9
008569,person,person|sofa,0,0.9
008451,person|tv,person|tv,1,1.0
007047,bird,bird,1,1.0
000105,boat|person,boat|person,1,1.0
002312,cat,cat,1,1.0
003778,cat|potted plant,cat|potted plant,1,1.0
005498,chair|sofa,chair|sofa,1,1.0
000473,aeroplane,aeroplane,1,1.0
005677,horse|person,horse|person,1,1.0
004172,car,car,1,1.0
001267,car|person,car|person,1,1.0
009451,sheep,sheep,1,1.0
001942,car|chair|person,car|person,0,0.9
003445,aeroplane,aeroplane,1,1.0
009237,bicycle|person,bicycle|person,1,1.0
007739,bottle|chair|person,bottle|chair|dining table|person,0,0.9
006217,sheep,sheep,1,1.0
008820,boat|person,boat|person,1,1.0
007597,chair,chair|train,0,0.9
008751,dining table|person,chair|person,0,0.8052631578947368
005659,train,train,1,1.0
004238,person,person,1,1.0
009489,cat,cat,1,1.0
009765,cat,cat,1,1.0
000297,cow|person,cow|person,1,1.0
005855,train,train,1,1.0
001255,potted plant,potted plant,1,1.0
009284,car|person,car|person,1,1.0
009704,bus|car|person,bus|car|person,1,1.0
006347,aeroplane,aeroplane,1,1.0
005575,aeroplane,aeroplane,1,1.0
003810,car|motorbike|person,car|motorbike|person,1,1.0
009511,chair|person|tv,chair|person,0,0.9
007858,bus|person,person,0,0.9
003075,bicycle|person,bicycle|person,1,1.0
002612,motorbike,motorbike,1,1.0
000817,aeroplane,aeroplane,1,1.0
008658,car,car,1,1.0
008538,person,person,1,1.0
001120,cow,cow,1,1.0
007837,aeroplane,aeroplane,1,1.0
001655,dog,dog,1,1.0
000687,car|person,car|person,1,1.0
009548,train,train,1,1.0
004887,chair|sofa,sofa,0,0.9
006889,boat,boat,1,1.0
004888,cat,cat,1,1.0
006207,horse|person,horse|person,1,1.0
009835,aeroplane,aeroplane,1,1.0
002349,car,car,1,1.0
006307,chair|potted plant|sofa|tv,chair|sofa|tv,0,0.9
007032,person|sofa,person|sofa,1,1.0
003967,car,car,1,1.0
002971,aeroplane|person,aeroplane|person,1,1.0
002240,chair|potted plant,chair,0,0.9
004547,bicycle|person,bicycle|person,1,1.0
005842,car|person,car|person,1,1.0
007169,aeroplane,aeroplane,1,1.0
005241,dog,dog,1,1.0
006615,person,person,1,1.0
002597,cat|dog,cat|dog,1,1.0
005280,train,train,1,1.0
003985,bird,bird,1,1.0
008552,train,train,1,1.0
002607,car,car,1,1.0
004061,chair,cat,0,0.8052631578947368
004124,potted plant,potted plant,1,1.0
007306,dining table|person,dining table|person,1,1.0
000166,horse|person,horse|person,1,1.0
006546,dining table|person,bottle|chair|dining table|person,0,0.8052631578947368
008231,car|person,car|person,1,1.0
001796,motorbike,,0,0.9
002863,person,person,1,1.0
007429,car,car,1,1.0
001035,dining table|person,chair|person,0,0.8052631578947368
004593,dog,dog,1,1.0
003770,dining table,chair|dining table,0,0.9
009766,person,person|potted plant|sofa,0,0.8052631578947368
002927,car|person,car|person,1,1.0
003033,car,car,1,1.0
002777,chair,chair|dining table|potted plant|sofa,0,0.7157894736842105
000383,bird,bird,1,1.0
005936,bottle|cat,bottle|cat,1,1.0
005724,motorbike|person,motorbike|person,1,1.0
003324,person,person,1,1.0
009220,train,train,1,1.0
005848,bicycle|person,bicycle|person,1,1.0
006817,tv,tv,1,1.0
006370,person,boat|person,0,0.9
008146,person,person,1,1.0
006596,cat,cat,1,1.0
006232,aeroplane,aeroplane,1,1.0
000727,bus|car|person,bus|car|person,1,1.0
005275,car,car,1,1.0
000070,potted plant,chair|potted plant,0,0.9
006646,chair|person|potted plant|tv,chair|person|tv,0,0.9
002365,chair|person,chair|person,1,1.0
007452,car|cow,car|cow,1,1.0
007989,dining table,chair|dining table,0,0.9
009376,car|person,car|person,1,1.0
004949,bird,bird,1,1.0
009957,horse|person,horse|person,1,1.0
003136,tv,tv,1,1.0
007648,chair|dining table|person,chair|dining table|person|potted plant,0,0.9
008652,person,person,1,1.0
001631,bottle|potted plant,bottle|potted plant,1,1.0
004032,dining table,dining table,1,1.0
004165,cat,cat,1,1.0
007412,horse|person,horse|person,1,1.0
008657,car,car,1,1.0
005665,chair,chair,1,1.0
008579,motorbike|person,motorbike|person,1,1.0
006345,tv,tv,1,1.0
001307,bicycle|person,bicycle|person,1,1.0
009753,cat,cat,1,1.0
004874,horse|person,horse|person,1,1.0
006144,cat|tv,cat|tv,1,1.0
006372,train,train,1,1.0
000465,car,car,1,1.0
008257,chair|dining table,chair|dining table,1,1.0
007584,person,person,1,1.0
005858,chair,chair,1,1.0
003515,car|person,car|person,1,1.0
009298,bus,bus,1,1.0
001095,person,dog|person,0,0.9
001961,chair|tv,chair|tv,1,1.0
004736,cat,cat,1,1.0
007846,person,person,1,1.0
006021,cow,cow,1,1.0
001033,bicycle|person,bicycle|person,1,1.0
009538,boat,boat,1,1.0
007096,aeroplane,aeroplane,1,1.0
003001,bus,train,0,0.8052631578947368
005031,bicycle|person,bicycle|person,1,1.0
005955,dog,dog|person,0,0.9
008358,cow,cow,1,1.0
002250,person,bottle|person,0,0.9
000202,bottle|person,bottle|person,1,1.0
007502,aeroplane,aeroplane,1,1.0
005488,person,person,1,1.0
006227,dog,dog,1,1.0
000575,potted plant|sofa,potted plant|sofa,1,1.0
009263,chair|person,chair|person|sofa,0,0.9
006403,dog|person,dog|person,1,1.0
001803,train,train,1,1.0
009332,aeroplane|person,aeroplane|person,1,1.0
009248,person,person,1,1.0
