filename,labels_gt,labels,pass,score
COCO_val2014_000000462639.jpg,orange,orange,1,1.0
COCO_val2014_000000337044.jpg,car|dog|motorcycle|person|sheep,car|dog|person|sheep|truck,0,0.9503164556962025
COCO_val2014_000000534275.jpg,bus|handbag|person|zebra,backpack|car|person|zebra,0,0.9018987341772152
COCO_val2014_000000377595.jpg,bowl|sandwich|scissors|spoon,bowl|scissors,0,0.9503164556962025
COCO_val2014_000000493132.jpg,person|sports ball,person|sports ball,1,1.0
COCO_val2014_000000452623.jpg,fork|person|sandwich,person|sandwich,0,0.975
COCO_val2014_000000316041.jpg,cow,cow,1,1.0
COCO_val2014_000000182175.jpg,toilet,toilet,1,1.0
COCO_val2014_000000529668.jpg,cell phone|handbag|person,cell phone|handbag|person|suitcase,0,0.975
COCO_val2014_000000161978.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000153038.jpg,airplane|car|person,airplane|car,0,0.975
COCO_val2014_000000095833.jpg,elephant,elephant,1,1.0
COCO_val2014_000000113037.jpg,person|sports ball,car|person|sports ball,0,0.975
COCO_val2014_000000164105.jpg,person|potted plant|vase,vase,0,0.9503164556962025
COCO_val2014_000000283904.jpg,cat,cat,1,1.0
COCO_val2014_000000561270.jpg,boat,boat,1,1.0
COCO_val2014_000000536615.jpg,giraffe,giraffe,1,1.0
COCO_val2014_000000307683.jpg,apple|cake|person|sandwich,apple|bowl|cup|dining table,0,0.854746835443038
COCO_val2014_000000525763.jpg,boat|car|chair|dining table|person,boat|car,0,0.9259493670886076
COCO_val2014_000000047916.jpg,bench|car|dog|frisbee|truck,bench|car|dog|frisbee|truck,1,1.0
COCO_val2014_000000187658.jpg,person|pizza|tv,dining table|fork|person|pizza,0,0.9259493670886076
COCO_val2014_000000465537.jpg,bicycle|car|parking meter,car|parking meter,0,0.975
COCO_val2014_000000005820.jpg,bench,bench,1,1.0
COCO_val2014_000000387916.jpg,person|skis|snowboard,person|skis|snowboard,1,1.0
COCO_val2014_000000246966.jpg,banana,banana,1,1.0
COCO_val2014_000000025660.jpg,bench,bench|potted plant,0,0.975
COCO_val2014_000000566249.jpg,car|motorcycle|truck,car|motorcycle|person,0,0.9503164556962025
COCO_val2014_000000314557.jpg,suitcase,suitcase|teddy bear,0,0.975
COCO_val2014_000000509223.jpg,person|skis,person|skis,1,1.0
COCO_val2014_000000167859.jpg,bed,bed,1,1.0
COCO_val2014_000000341957.jpg,bed|teddy bear,bed|teddy bear,1,1.0
COCO_val2014_000000232160.jpg,baseball bat|baseball glove|car|person|sports ball,baseball bat|car|cell phone|person|sports ball,0,0.9503164556962025
COCO_val2014_000000406997.jpg,handbag|person|sheep,bottle|cell phone|handbag|person|sheep,0,0.9503164556962025
COCO_val2014_000000368088.jpg,horse,horse,1,1.0
COCO_val2014_000000222908.jpg,book|bowl|chair|couch|dining table|potted plant|remote|vase,chair|couch|potted plant|vase,0,0.9018987341772152
COCO_val2014_000000260927.jpg,clock|person,person,0,0.975
COCO_val2014_000000331386.jpg,backpack|bicycle|bus|chair|dining table|handbag|person|suitcase|traffic light,backpack|bus|car|handbag|person|traffic light,0,0.8781645569620253
COCO_val2014_000000514901.jpg,cake|knife,sandwich,0,0.9259493670886076
COCO_val2014_000000207803.jpg,boat,boat|person,0,0.975
COCO_val2014_000000168890.jpg,car|cell phone|motorcycle|person,car|motorcycle|person,0,0.975
COCO_val2014_000000300032.jpg,truck,,0,0.975
COCO_val2014_000000151537.jpg,dog,dog,1,1.0
COCO_val2014_000000179094.jpg,person|umbrella,bench|umbrella,0,0.9503164556962025
COCO_val2014_000000394352.jpg,car|zebra,zebra,0,0.975
COCO_val2014_000000551107.jpg,cell phone|chair|person,book|cell phone|handbag|person,0,0.9259493670886076
COCO_val2014_000000115088.jpg,bear,,0,0.975
COCO_val2014_000000341017.jpg,bus|person|sheep,person,0,0.9503164556962025
COCO_val2014_000000555337.jpg,cow,cow,1,1.0
COCO_val2014_000000492107.jpg,bowl|chair|cup|dining table|person|pizza|wine glass,bowl|chair|dining table|person|pizza,0,0.9503164556962025
COCO_val2014_000000006226.jpg,traffic light|train,bus|train,0,0.9503164556962025
COCO_val2014_000000351463.jpg,baseball bat|person,baseball bat|person,1,1.0
COCO_val2014_000000027326.jpg,bowl|broccoli|carrot,bowl|broccoli|carrot,1,1.0
COCO_val2014_000000121692.jpg,giraffe,giraffe,1,1.0
COCO_val2014_000000298137.jpg,airplane,airplane,1,1.0
COCO_val2014_000000346703.jpg,cake|couch|cup|person|spoon|wine glass,cake|cup|dining table|fork|knife|person|spoon|wine glass,0,0.9018987341772152
COCO_val2014_000000452218.jpg,person|sports ball,person|sports ball,1,1.0
COCO_val2014_000000213978.jpg,person,person|sink,0,0.975
COCO_val2014_000000263083.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000028134.jpg,bird|book|person|tv,bird|person,0,0.9503164556962025
COCO_val2014_000000050238.jpg,car|person|truck,car|person|truck,1,1.0
COCO_val2014_000000488788.jpg,car,car|person,0,0.975
COCO_val2014_000000278168.jpg,person|tennis racket,handbag|person|sports ball|tennis racket,0,0.9503164556962025
COCO_val2014_000000251816.jpg,person|zebra,person|zebra,1,1.0
COCO_val2014_000000483754.jpg,kite|person,kite|person,1,1.0
COCO_val2014_000000565957.jpg,bottle|cell phone|person,cell phone|handbag|person,0,0.9503164556962025
COCO_val2014_000000043555.jpg,person|skateboard,bottle|person|potted plant,0,0.9259493670886076
COCO_val2014_000000456807.jpg,cell phone|person,cell phone|person,1,1.0
COCO_val2014_000000551794.jpg,backpack|motorcycle|person,motorcycle|person,0,0.975
COCO_val2014_000000118739.jpg,pizza,dining table|person|pizza,0,0.9503164556962025
COCO_val2014_000000157653.jpg,car|cell phone|person|traffic light|truck,car|cell phone|handbag|person|traffic light,0,0.9503164556962025
COCO_val2014_000000327656.jpg,backpack|bottle|bus|person|truck,person|truck,0,0.9259493670886076
COCO_val2014_000000575978.jpg,bottle|sink,bottle|sink|toothbrush,0,0.975
COCO_val2014_000000140167.jpg,potted plant|vase,vase,0,0.975
COCO_val2014_000000219841.jpg,fire hydrant|frisbee|person,frisbee|person,0,0.975
COCO_val2014_000000126583.jpg,person|tennis racket,person|tennis racket,1,1.0
COCO_val2014_000000524725.jpg,parking meter,parking meter,1,1.0
COCO_val2014_000000291460.jpg,bottle|clock|person|pizza,bottle|bowl|dining table|knife|person|pizza|vase,0,0.8781645569620253
COCO_val2014_000000008065.jpg,baseball bat|baseball glove|person|sports ball,baseball bat|baseball glove|person|sports ball,1,1.0
COCO_val2014_000000499281.jpg,bottle|bowl|microwave|oven|potted plant,bottle|handbag|microwave|oven|refrigerator|sink,0,0.8781645569620253
COCO_val2014_000000260478.jpg,couch|person|tie,couch|person|tie,1,1.0
COCO_val2014_000000484816.jpg,bus,surfboard|traffic light,0,0.9259493670886076
COCO_val2014_000000009186.jpg,bowl|vase|wine glass,book|bottle|vase,0,0.9018987341772152
COCO_val2014_000000237428.jpg,bench|bicycle|person,bench|bicycle|cell phone|handbag|person,0,0.9503164556962025
COCO_val2014_000000057843.jpg,cake|dining table|fork,cake|dining table|fork,1,1.0
COCO_val2014_000000290234.jpg,car|cell phone|person,person|sink,0,0.9259493670886076
COCO_val2014_000000442441.jpg,cake|cup|dining table|knife,cake|cup|dining table|fork|knife,0,0.975
COCO_val2014_000000495388.jpg,cup|dining table|hot dog|person|sandwich,cup|dining table|hot dog|person,0,0.975
COCO_val2014_000000340844.jpg,person|tie,person|tie,1,1.0
COCO_val2014_000000137211.jpg,truck,truck,1,1.0
COCO_val2014_000000524533.jpg,bus|car|chair|person|potted plant|traffic light|truck,bus|car|person,0,0.9018987341772152
COCO_val2014_000000228558.jpg,car|traffic light|truck,car|traffic light|truck,1,1.0
COCO_val2014_000000031481.jpg,boat,boat,1,1.0
COCO_val2014_000000332025.jpg,backpack|cell phone|dog|person|skis|snowboard,backpack|dog|person|skis,0,0.9503164556962025
COCO_val2014_000000360844.jpg,zebra,zebra,1,1.0
COCO_val2014_000000215024.jpg,boat|person,boat|person,1,1.0
COCO_val2014_000000396324.jpg,bowl|chair|dining table|person|sandwich,bowl|chair|cup|dining table|fork|person|sandwich|spoon,0,0.9259493670886076
COCO_val2014_000000542388.jpg,person|tie,person|tie,1,1.0
COCO_val2014_000000303413.jpg,bottle|bowl|cup|person|sink|toilet|toothbrush,bottle|cup|person|sink|toilet|toothbrush,0,0.975
COCO_val2014_000000004066.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000327352.jpg,person|suitcase|train,train,0,0.9503164556962025
COCO_val2014_000000309100.jpg,zebra,zebra,1,1.0
COCO_val2014_000000421231.jpg,book|cake|chair|dining table|fork|person,book|cake|chair|dining table|fork|knife|person,0,0.975
COCO_val2014_000000350679.jpg,cake|dining table|knife|person|tie,cake|person,0,0.9259493670886076
COCO_val2014_000000515579.jpg,baseball glove|bench|person|potted plant|sports ball,person|skateboard,0,0.8781645569620253
COCO_val2014_000000496531.jpg,stop sign,stop sign,1,1.0
COCO_val2014_000000074789.jpg,person|train,train|truck,0,0.9503164556962025
COCO_val2014_000000021394.jpg,elephant|person,elephant|person,1,1.0
COCO_val2014_000000361073.jpg,bus|car,bus|car|truck,0,0.975
COCO_val2014_000000410225.jpg,bowl|cup|fork|laptop|spoon,bowl|cup|laptop|spoon,0,0.975
COCO_val2014_000000385029.jpg,bottle|bowl|dining table|fork|person|pizza|spoon|wine glass,bottle|bowl|broccoli|dining table|knife|person|sink|spoon|wine glass,0,0.8781645569620253
COCO_val2014_000000041867.jpg,bird,bird,1,1.0
COCO_val2014_000000386443.jpg,bottle|microwave,microwave|oven|refrigerator,0,0.9259493670886076
COCO_val2014_000000393804.jpg,fork|sandwich,dining table|fork|sandwich,0,0.975
COCO_val2014_000000538586.jpg,book|cat|laptop,book|cat|laptop,1,1.0
COCO_val2014_000000119876.jpg,bicycle|cell phone|handbag|person|tie,bicycle|person|tie,0,0.9503164556962025
COCO_val2014_000000107257.jpg,bottle|oven,car|oven|refrigerator,0,0.9259493670886076
COCO_val2014_000000265707.jpg,book|cat|keyboard,book|cat|keyboard|tv,0,0.975
COCO_val2014_000000166259.jpg,bird,bird,1,1.0
COCO_val2014_000000093611.jpg,bus|car|person|umbrella,bus|car|fire hydrant|person|truck,0,0.9259493670886076
COCO_val2014_000000237420.jpg,handbag|person|surfboard,person|surfboard,0,0.975
COCO_val2014_000000093156.jpg,person|skateboard,person|skateboard,1,1.0
COCO_val2014_000000413689.jpg,bicycle|car|handbag|person|stop sign|traffic light|umbrella,car|handbag|person|traffic light|umbrella,0,0.9503164556962025
COCO_val2014_000000282231.jpg,person|tennis racket,person|tennis racket,1,1.0
COCO_val2014_000000221199.jpg,knife|person,person|surfboard,0,0.9503164556962025
COCO_val2014_000000349918.jpg,chair|cup|keyboard|laptop|mouse|scissors|tv,chair|keyboard|laptop|mouse|tv,0,0.9503164556962025
COCO_val2014_000000546164.jpg,zebra,zebra,1,1.0
COCO_val2014_000000475586.jpg,person|tie,person|tie,1,1.0
COCO_val2014_000000138550.jpg,chair|dining table|fire hydrant,bench|fire hydrant,0,0.9259493670886076
COCO_val2014_000000027186.jpg,couch|person|remote,couch|person|remote,1,1.0
COCO_val2014_000000209290.jpg,chair|cup|dining table|fork|person,chair|cup|dining table|fork|person,1,1.0
COCO_val2014_000000468277.jpg,microwave|oven|refrigerator|sink,microwave|oven|refrigerator,0,0.975
COCO_val2014_000000049881.jpg,motorcycle|person,motorcycle|person,1,1.0
COCO_val2014_000000326021.jpg,dining table|person|teddy bear,book|car|person|teddy bear,0,0.9259493670886076
COCO_val2014_000000292365.jpg,cat|toilet,cat|toilet,1,1.0
COCO_val2014_000000402405.jpg,backpack|person|skis,backpack|person|skis,1,1.0
COCO_val2014_000000053058.jpg,book|cell phone|chair|cup|laptop|person|suitcase,book|cell phone|chair|dining table|laptop|person,0,0.9259493670886076
COCO_val2014_000000193480.jpg,chair|person|sports ball|tennis racket,chair|person|sports ball|tennis racket,1,1.0
COCO_val2014_000000313057.jpg,person|train,train,0,0.975
COCO_val2014_000000433374.jpg,elephant,elephant,1,1.0
COCO_val2014_000000093089.jpg,backpack|bottle|chair|person|umbrella,bottle|chair|dining table|person|umbrella,0,0.9503164556962025
COCO_val2014_000000374743.jpg,dining table|scissors,scissors,0,0.975
COCO_val2014_000000066001.jpg,book|cell phone|clock|keyboard|laptop|mouse|tv,book|keyboard|laptop|mouse|tv,0,0.9503164556962025
COCO_val2014_000000429836.jpg,baseball bat|baseball glove|chair|person,baseball bat|baseball glove|chair|person,1,1.0
COCO_val2014_000000168512.jpg,bottle|oven,bottle|microwave|oven,0,0.975
COCO_val2014_000000428148.jpg,book|keyboard|mouse|tv,keyboard|tv,0,0.9503164556962025
COCO_val2014_000000391446.jpg,boat,boat|person,0,0.975
COCO_val2014_000000171932.jpg,bench|boat|person|skateboard,bicycle|person|skateboard,0,0.9259493670886076
COCO_val2014_000000030942.jpg,car|motorcycle,car|motorcycle,1,1.0
COCO_val2014_000000471868.jpg,car|motorcycle|person|truck,car|motorcycle|person,0,0.975
COCO_val2014_000000189634.jpg,banana,hot dog|knife,0,0.9259493670886076
COCO_val2014_000000577959.jpg,kite|person,kite|person,1,1.0
COCO_val2014_000000202470.jpg,handbag|person|umbrella,handbag|person|umbrella,1,1.0
COCO_val2014_000000516681.jpg,person|train|truck,train,0,0.9503164556962025
COCO_val2014_000000570981.jpg,bottle|cup|knife|oven|sink|vase,bottle|bowl|cup|oven|sink|spoon,0,0.9018987341772152
COCO_val2014_000000223766.jpg,horse|truck,cow,0,0.9259493670886076
COCO_val2014_000000271240.jpg,stop sign,stop sign,1,1.0
COCO_val2014_000000097465.jpg,cell phone|couch|person,cell phone|person,0,0.975
COCO_val2014_000000342566.jpg,car|motorcycle|person|traffic light,car|motorcycle|person,0,0.975
COCO_val2014_000000527379.jpg,bench|car|traffic light,car|traffic light,0,0.975
COCO_val2014_000000097946.jpg,bench|person|skateboard,person|skateboard,0,0.975
COCO_val2014_000000165639.jpg,banana|bottle|hot dog,bottle|hot dog,0,0.975
COCO_val2014_000000171360.jpg,chair|dining table|motorcycle|person|potted plant,bench|car|motorcycle|person,0,0.8781645569620253
COCO_val2014_000000260025.jpg,cake|clock|cup|dining table|knife|person|tie|wine glass,cake|cup|dining table|knife|person|wine glass,0,0.9503164556962025
COCO_val2014_000000050482.jpg,skis|snowboard,person|skis|snowboard,0,0.975
COCO_val2014_000000296388.jpg,stop sign,stop sign,1,1.0
COCO_val2014_000000058849.jpg,dog|frisbee,dog|frisbee,1,1.0
COCO_val2014_000000044003.jpg,bird,bird,1,1.0
COCO_val2014_000000354098.jpg,bottle|person|toilet,person|toilet,0,0.975
COCO_val2014_000000330018.jpg,bird,bird,1,1.0
COCO_val2014_000000571364.jpg,dining table|person|tie,person|tie,0,0.975
COCO_val2014_000000379453.jpg,airplane,airplane,1,1.0
COCO_val2014_000000565903.jpg,bottle|car|frisbee|person,bottle|car|frisbee|handbag|person,0,0.975
COCO_val2014_000000168626.jpg,toilet,toilet,1,1.0
COCO_val2014_000000512648.jpg,cow,cow|person,0,0.975
COCO_val2014_000000399573.jpg,bird|clock|person,clock,0,0.9503164556962025
COCO_val2014_000000439398.jpg,toilet,toilet,1,1.0
COCO_val2014_000000383053.jpg,backpack|bus|car|handbag|person|umbrella,backpack|bus|handbag|person|umbrella,0,0.975
COCO_val2014_000000114926.jpg,elephant,elephant,1,1.0
COCO_val2014_000000433705.jpg,carrot|dining table,apple|banana|dining table|orange,0,0.9018987341772152
COCO_val2014_000000182441.jpg,bird|person,bird|person,1,1.0
COCO_val2014_000000529020.jpg,clock|person,clock|dog,0,0.9503164556962025
COCO_val2014_000000431208.jpg,baseball glove|person|sports ball,baseball glove|person|sports ball,1,1.0
COCO_val2014_000000434089.jpg,sheep,sheep,1,1.0
COCO_val2014_000000468063.jpg,boat|horse|person,horse|person,0,0.975
COCO_val2014_000000521877.jpg,clock,clock,1,1.0
COCO_val2014_000000070896.jpg,person|surfboard,person|surfboard,1,1.0
COCO_val2014_000000535403.jpg,bottle|clock|hair dryer|potted plant|sink,bottle|cup|potted plant|sink,0,0.9259493670886076
COCO_val2014_000000550055.jpg,airplane|bus|car|person|truck,airplane|car|truck,0,0.9503164556962025
COCO_val2014_000000404738.jpg,vase,elephant,0,0.9503164556962025
COCO_val2014_000000240185.jpg,person|tie,person|tie,1,1.0
COCO_val2014_000000540473.jpg,couch|person|remote,couch|handbag|person,0,0.9503164556962025
COCO_val2014_000000205776.jpg,bear,bear,1,1.0
COCO_val2014_000000144795.jpg,motorcycle|person,motorcycle|person,1,1.0
COCO_val2014_000000488387.jpg,cat|motorcycle,cat|motorcycle,1,1.0
COCO_val2014_000000103122.jpg,chair|person|sports ball|tennis racket,chair|person|sports ball|tennis racket,1,1.0
COCO_val2014_000000252629.jpg,cake|dining table|fork|person|spoon,cake|dining table|person|spoon,0,0.975
COCO_val2014_000000551963.jpg,cup|knife|oven|person|refrigerator|spoon,oven|person|refrigerator,0,0.9259493670886076
COCO_val2014_000000318837.jpg,cat|suitcase,cat|suitcase,1,1.0
COCO_val2014_000000048129.jpg,cake|cup|dining table|person|spoon,cake|dining table|fork|knife|person,0,0.9018987341772152
COCO_val2014_000000514826.jpg,book|person|tie,person|tie,0,0.975
COCO_val2014_000000537672.jpg,chair|refrigerator,chair|refrigerator,1,1.0
COCO_val2014_000000581402.jpg,bowl|cat,bowl|cat,1,1.0
COCO_val2014_000000568502.jpg,person|toilet,person|toilet,1,1.0
COCO_val2014_000000064409.jpg,banana|scissors,banana|book,0,0.9503164556962025
COCO_val2014_000000147415.jpg,book|bottle|chair|cup|keyboard|laptop|person|remote,book|bottle|bowl|cup|laptop|person,0,0.9018987341772152
COCO_val2014_000000151970.jpg,elephant|person,elephant|person,1,1.0
COCO_val2014_000000093201.jpg,dog,dog,1,1.0
COCO_val2014_000000160393.jpg,bed|book,bed|book,1,1.0
COCO_val2014_000000524844.jpg,bench|car|person|skateboard,person|skateboard,0,0.9503164556962025
COCO_val2014_000000397857.jpg,cell phone|person,cell phone|person,1,1.0
COCO_val2014_000000508443.jpg,dining table|pizza|wine glass,dining table|wine glass,0,0.975
COCO_val2014_000000200745.jpg,person|sports ball,person|sports ball,1,1.0
COCO_val2014_000000078266.jpg,apple|bowl|carrot|knife|orange|refrigerator|sink,knife|oven|potted plant|sink,0,0.8316455696202532
COCO_val2014_000000134231.jpg,broccoli|truck,broccoli|car,0,0.9503164556962025
COCO_val2014_000000467675.jpg,cat|sink,cat|sink,1,1.0
